,Username,Datetime,Tweet Id,Text,Likes,Retweets,Replies,Quotes,Mentioned
38,voguesingapore,2021-09-19 12:35:01+00:00,1439568714072932355,NFT artist @ChadKnightwas a skateboarder before entering the metaverse. He is also a 3D designer at @Nike - man of many talents  #VogueNFTIssue https://t.co/qgSeS4zWV0,1,0,0,0,"[User(username='Nike', id=415859364, displayname='Nike', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
39,voguesingapore,2021-09-19 12:17:30+00:00,1439564304806649859,Did you know that @shavonnewong_ was an established fashion photographer in Singapore - appeared on Asia’s Next Top Model and featured in @BritishVogue - before becoming an NFT artist? #VogueNFTIssue https://t.co/qgSeS4zWV0,2,1,0,0,"[User(username='shavonnewong_', id=45360564, displayname='Shavonne Wong ✨(NFT Asia)| Bloom NG drop 23rd/28th', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BritishVogue', id=27844479, displayname='British Vogue', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
40,voguesingapore,2021-09-19 12:07:47+00:00,1439561859045101572,"Join us live with @ChadKnight @shavonnewong_ @the_fab_ric_ant and #BaelfDesign as we discuss #VogueSingapore September NFT covers and the historic #VogueNFTIssue

https://t.co/qgSeS4zWV0",0,0,0,0,"[User(username='ChadKnight', id=19222102, displayname='KNIGHT🇺🇦', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='shavonnewong_', id=45360564, displayname='Shavonne Wong ✨(NFT Asia)| Bloom NG drop 23rd/28th', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='the_fab_ric_ant', id=1053725893666004993, displayname='The Fabricant', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
41,voguesingapore,2021-09-18 04:00:00+00:00,1439076714705981441,"👗🔥Olivier Rousteing of @Balmain designed a virtual-only 'Flame Dress' exclusively for Vogue Singapore for our #VogueNFTissue

⏰ The NFT artwork will be available for purchase via 
@brytehall @TheBinanceNFT on 20/9, 12pm

https://t.co/UZXTOVfmXR",6,2,0,0,"[User(username='Balmain', id=549470860, displayname='Balmain', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Brytehall', id=1422067925381312516, displayname='Brytehall', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TheBinanceNFT', id=1400391752368992260, displayname='Binance NFT', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
42,voguesingapore,2021-09-17 07:00:03+00:00,1438759637629784067,"🌅Here’s your chance to own Vogue Singapore’s two September digital covers, along with the rest of the Vogue Singapore September NFT collection, as NFTs

⏰ Find out how to take part in the auction on 20/9 at 12pm SGT via @brytehall @TheBinanceNFT here: 

https://t.co/NWoYhDAcz6 https://t.co/vPLPIksjV8",9,3,1,0,"[User(username='Brytehall', id=1422067925381312516, displayname='Brytehall', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TheBinanceNFT', id=1400391752368992260, displayname='Binance NFT', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
43,voguesingapore,2021-09-17 06:00:00+00:00,1438744528027009026,"Singapore-Italian design duo Lanzavecchia + Wai  created a digitally-rendered NFT of a vase made up of blooms, aptly named ‘Living Vase 01’, for our #VogueNFTissue

The NFT artwork will be available for purchase via @brytehall @TheBinanceNFT on 20/9, 12pm

https://t.co/MzemboD8ku",3,1,0,0,"[User(username='Brytehall', id=1422067925381312516, displayname='Brytehall', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TheBinanceNFT', id=1400391752368992260, displayname='Binance NFT', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
44,voguesingapore,2021-09-16 08:05:57+00:00,1438413836978032641,"💫Join Vogue Singapore on Twitter Spaces this Sunday, 19/9 at 8PM SGT/ 12PM UTC

🌅Hear from the artists behind our 2 NFT covers: @ChadKnight @shavonnewong_ @the_fab_ric_ant @Musingmutley @brytehall @TheBinanceNFT  

⏰Click here to set a reminder: https://t.co/42AM6DNkZm https://t.co/ojRnJqz0HU",7,3,0,1,"[User(username='ChadKnight', id=19222102, displayname='KNIGHT🇺🇦', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='shavonnewong_', id=45360564, displayname='Shavonne Wong ✨(NFT Asia)| Bloom NG drop 23rd/28th', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='the_fab_ric_ant', id=1053725893666004993, displayname='The Fabricant', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Musingmutley', id=476791635, displayname='Norman Tan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Brytehall', id=1422067925381312516, displayname='Brytehall', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TheBinanceNFT', id=1400391752368992260, displayname='Binance NFT', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
45,voguesingapore,2021-09-01 10:15:00+00:00,1433010493308932101,"⌚ Congrats to the 2 winners of the Vogue Mystery Box lucky draw! You'll receive a timepiece from Swiss independent luxury watch brand, Graham Watchmakers. 

⏳ Thanks to all who took part. Stay tuned for the Vogue Singapore September NFT collection launching on 20/9 @brytehall",5,2,2,0,"[User(username='Brytehall', id=1422067925381312516, displayname='Brytehall', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
46,voguesingapore,2021-08-25 06:45:12+00:00,1430420979956682754,"Vogue Singapore's September issue is dedicated to NFTs 🌅 https://t.co/hBGvSmixkV

Enter our fashion metaverse to discover 2 virtual-only covers—available for purchase as one-of-one NFTs—created in collaboration with @ChadKnight
#baelfdesign @the_fab_ric_ant @shavonnewong_ ⚡️ https://t.co/E7JjBu4IOe",83,39,10,16,"[User(username='ChadKnight', id=19222102, displayname='KNIGHT🇺🇦', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='the_fab_ric_ant', id=1053725893666004993, displayname='The Fabricant', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='shavonnewong_', id=45360564, displayname='Shavonne Wong ✨ (NFT Asia)', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
47,voguesingapore,2021-08-24 02:00:00+00:00,1429986819823783938,"Head of NFT at @binance Helen Hai answers all your questions about what NFTs really are, what a layman can do with them and how they can help artists and creators make a better living. @TheBinanceNFT 

https://t.co/UQp9JiBpWl",14,10,2,0,"[User(username='binance', id=877807935493033984, displayname='Binance', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TheBinanceNFT', id=1400391752368992260, displayname='Binance NFT', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
48,voguesingapore,2021-08-20 08:30:00+00:00,1428635415314149377,"⏳ The Vogue Singapore mystery box in partnership with @brytehall @NFKingsPro drops on @TheBinanceNFT at 7pm tonight! @RARA_NFT 

👀 Here's a full look at all 10 cities in the Mystery Box set ⬇️

https://t.co/M6ZS7dqPy8",34,15,5,7,"[User(username='Brytehall', id=1422067925381312516, displayname='Brytehall', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NFKingsPro', id=1401776397450940416, displayname='NFKings', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TheBinanceNFT', id=1400391752368992260, displayname='Binance NFT', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RARA_NFT', id=1401840729240993795, displayname='RARA #NFT #BSC', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
49,voguesingapore,2021-08-19 11:00:01+00:00,1428310782182182916,"The cat’s out of the bag; or rather, the astronaut’s out of the box 👩‍🚀📦 @binance @TheBinanceNFT @NFKingsPro @brytehall @RARA_NFT @RobotPlayGrd 

https://t.co/M6ZS7dIqpG",65,30,13,3,"[User(username='binance', id=877807935493033984, displayname='Binance', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TheBinanceNFT', id=1400391752368992260, displayname='Binance NFT', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NFKingsPro', id=1401776397450940416, displayname='NFKings', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Brytehall', id=1422067925381312516, displayname='Brytehall', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RARA_NFT', id=1401840729240993795, displayname='RARA #NFT #BSC', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RobotPlayGrd', id=1179340248356028416, displayname='Robot Playground Media', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
50,voguesingapore,2021-08-18 09:00:02+00:00,1427918196422725634,"(3/3)

🎰 🏨 Obtain 3 super super rare city cards from the Vogue Singapore Mystery Box, and you'll also have the chance to join a lucky draw to win 1 of 3 staycations (each worth US$409) with #Hotelux. @Binance @BinanceNFT @NFKingsPro @RARA_NFT @brytehall",10,4,1,0,"[User(username='binance', id=877807935493033984, displayname='Binance', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BinanceNFT', id=1239887233613733888, displayname='NFT is the future', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NFKingsPro', id=1401776397450940416, displayname='NFKings', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RARA_NFT', id=1401840729240993795, displayname='RARA #NFT #BSC', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Brytehall', id=1422067925381312516, displayname='Brytehall', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
51,voguesingapore,2021-08-18 08:21:18+00:00,1427908448453238796,"(2/3)

🤫 Collect all 10 cities to be directed to @RARA_NFT via a secret link for a chance to buy an 11th, limited-edition NFT of a Singapore sunrise.

⌚️Complete the full Mystery Box set and be in the running to get a luxury timepiece. @Binance @BinanceNFT @NFKingsPro @brytehall",20,13,1,0,"[User(username='RARA_NFT', id=1401840729240993795, displayname='RARA #NFT #BSC', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='binance', id=877807935493033984, displayname='Binance', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BinanceNFT', id=1239887233613733888, displayname='NFT is the future', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NFKingsPro', id=1401776397450940416, displayname='NFKings', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Brytehall', id=1422067925381312516, displayname='Brytehall', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
52,voguesingapore,2021-08-18 08:00:01+00:00,1427903093652344832,"(1/3)
👨‍🚀📦Vogue Singapore is debuting a series of Mystery Boxes retailing on @Binance in partnership with @NFKingsPro at 7pm SGT from 20/8.

🌅Each Vogue Singapore Mystery Box contains an NFT artwork depicting a sunrise in one of 10 cities. @RARA_NFT @brytehall @TheBinanceNFT",11,5,1,1,"[User(username='binance', id=877807935493033984, displayname='Binance', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NFKingsPro', id=1401776397450940416, displayname='NFKings', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RARA_NFT', id=1401840729240993795, displayname='RARA #NFT #BSC', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Brytehall', id=1422067925381312516, displayname='Brytehall', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TheBinanceNFT', id=1400391752368992260, displayname='Binance NFT', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
53,voguesingapore,2021-08-04 02:00:00+00:00,1422739064768266245,"@LouisVuitton is paying tribute to its legendary founder with a global, months-long spectacle that includes its iconic trunk reimagined by contributors such as #BTS, an #NFT-embedded video game, and an @AppleTV  documentary.

https://t.co/uRatFgBVEj",0,0,0,0,"[User(username='LouisVuitton', id=44084633, displayname='Louis Vuitton', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AppleTV', id=82652901, displayname='Apple TV', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
54,voguesingapore,2021-07-13 02:00:00+00:00,1414766531221860352,"The founder of @cryptoartasia, @radarboy3000, tells us what we can expect to see at the first-ever NFT showcase of its kind. #CAWA #cryptoart 

https://t.co/25mIzPXCFj",14,7,1,0,"[User(username='cryptoartasia', id=1350011528091635713, displayname='🐯 CryptoArtWeekAsia', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='radarboy3000', id=34983347, displayname='☮ Radarboy3000', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
